grassius_name	uniprot_id	alleles
ZmSIG6	A0A1D6GCS3	GRMZM2G144196,Zm00001d012810,Zm00001eb210370
ZmHSF22	A0A1D6GD30	GRMZM2G384339,Zm00001d012823,Zm00001eb210530
ZmSBP6	A0A1D6GDW8	GRMZM2G138421,Zm00001d012916,Zm00001eb211350
ZmDOF33	A0A1D6GE51	GRMZM2G144172,GRMZM2G144188,Zm00001d012963,Zm00001eb211700,Zm00001eb211710
ZmOrphan272	A0A1D6GEQ7	GRMZM2G108694,Zm00001d012994,Zm00001d012995,Zm00001eb212050,Zm00001eb212070
ZmDOF31	A0A1D6GE51	GRMZM2G144188,GRMZM2G144172,Zm00001d012963,Zm00001eb211700,Zm00001eb211710
ZmALF17	A0A1D6GEK2	GRMZM2G110952,GRMZM2G110881,GRMZM2G410865,Zm00001d012978,Zm00001d012979,Zm00001d012980,Zm00001d012981,Zm00001eb211900,Zm00001eb211910,Zm00001eb211920,Zm00001eb211930,Zm00001eb211940,Zm00001eb211950,Zm00001eb211960
ZmNAC60	A0A1D6GER6	GRMZM2G336533,Zm00001d013003,Zm00001eb212120
ZmMYB160	A0A1D6GFI1	GRMZM2G302549,Zm00001d013070,Zm00001eb212880
ZmbHLH159	B6U846	GRMZM2G004356,Zm00001d013073,Zm00001eb212930
ZmBSD2	A0A060CYZ5	GRMZM2G013378,Zm00001d040393,Zm00001eb128590
ZmbZIP94	C0PHK4	GRMZM2G007063,Zm00001d013074,Zm00001eb212940
ZmOrphan133	B4FQ32	GRMZM2G166049,Zm00001d013094,Zm00001eb213160
ZmRcd1L1	B6TTL6	AC191251.3_FG005,Zm00001d013120,Zm00001eb213450
ZmOrphan86	A0A1D6GG08	GRMZM2G028813,Zm00001d013112,Zm00001eb213320
ZmTCP44	A0A1D6GG32	GRMZM2G089361,Zm00001d013119,Zm00001eb213430
ZmbHLH60	A0A1D6GG70	GRMZM2G016756,Zm00001d013130,Zm00001eb213550
ZmOrphan225	A0A1D6GHH1	GRMZM2G460396,Zm00001d013276,Zm00001eb214950
ZmGBP19	B4FPM7	GRMZM5G868875,Zm00001d013138,Zm00001eb213600
ZmNAC74	A0A3L6EGI7	GRMZM2G112548,Zm00001d013151,Zm00001eb213710
ZmPHD40	A0A1D6MXS1	GRMZM2G081350,Zm00001d041708,Zm00001eb137800
ZmMYB12	A0A1D6GGA5	GRMZM2G104789,Zm00001d013164,Zm00001eb213800
ZmbZIP55	B6UHD0	GRMZM2G386273,Zm00001d013172,Zm00001eb213880
ZmOrphan23	B4F8Q3	GRMZM2G033267,GRMZM2G336888,Zm00001d013182,Zm00001d013183,Zm00001eb213970
ZmDOF24	A0A1D6GGF9	GRMZM2G084130,Zm00001d013200,Zm00001eb214170
ZmGLK8	B6UB84	GRMZM2G171468,Zm00001d013202,Zm00001eb214190,Zm00001eb214200
ZmOrphan326	A0A060D875	GRMZM2G377904,Zm00001d013220,Zm00001eb214320
ZmMADS31	A0A3L6EKX7	GRMZM2G071620,Zm00001d013258,Zm00001eb214740
ZmMADS15	Q84V71	GRMZM2G553379,Zm00001d013259,Zm00001eb214750
ZmMYBR106	Q8L8G6	GRMZM2G129817,Zm00001d013265,Zm00001eb214840,Zm00001eb214850
ZmWRKY113	C0PD69	GRMZM2G147880,Zm00001d013307,Zm00001eb215190
ZmZIM2	A0A060D801	GRMZM2G065896,Zm00001d013331,Zm00001eb215440
ZmGRF14	A0A1D6GI93	GRMZM5G853392,Zm00001d013346,Zm00001eb215560
ZmbHLH154	A0A1D6GIA8	GRMZM2G385543,Zm00001d013357,Zm00001eb215610
ZmbHLH18	A0A1D6GIH0	GRMZM2G082343,Zm00001d013370,Zm00001eb215740
ZmGRAS55	A0A1D6GIN1	GRMZM2G104342,Zm00001d013385,Zm00001eb215870
ZmMYB37	A0A060D7S3	GRMZM2G455869,Zm00001d013399,Zm00001eb216040
ZmZHD4	A0A1D6GJ08	GRMZM2G425236,Zm00001d013409,Zm00001eb216050,Zm00001eb216060
ZmOrphan344	A0A3L6EUZ4	GRMZM5G833140,Zm00001d013412,Zm00001eb216090
ZmCOL8	B6TFB2	GRMZM2G114137,Zm00001d013443,Zm00001eb216410
ZmGBP5	A0A1D6GJM1	GRMZM2G162405,Zm00001d013451,Zm00001eb216500
ZmGRAS44	Q06F07	GRMZM2G024973,Zm00001d013465,Zm00001eb216610
ZmTCP6	A0A1D6GJP6	AC190734.2_FG003,Zm00001d013467,Zm00001eb216630
ZmC3H27	A0A1D6GK17	GRMZM5G845366,Zm00001d013497,Zm00001eb216910
ZmCA2P1	A0A1D6GK51	GRMZM2G026157,Zm00001d013501,Zm00001eb216950
ZmHB37	A0A1D6GKJ4	GRMZM2G148098,Zm00001d013547,Zm00001eb217350
ZmOrphan160	C0HE04	GRMZM2G033612,Zm00001d013555,Zm00001eb217440
ZmHB111	P56667	GRMZM2G002225,Zm00001d013559,Zm00001d013560,Zm00001eb217470,Zm00001eb217480
ZmLBD26	A0A1D6GL54	GRMZM2G079185,Zm00001d013625,Zm00001eb218120
ZmJMJ18	A0A1D6N411	GRMZM2G321810,Zm00001d042447,Zm00001eb144170,Zm00001eb144180
ZmYAB6	A0A1D6GLC6	GRMZM2G074124,Zm00001d013661,Zm00001d013662,Zm00001d013663,Zm00001eb218500
ZmMYBR27	C0HIA3	GRMZM2G095239,Zm00001d013694,Zm00001eb218710
ZmCA2P10	A0A3L6EMT2	GRMZM2G165488,Zm00001d013676,Zm00001eb218610
ZmTAZ7	A0A3L6FK49	GRMZM5G807064,Zm00001d042549,Zm00001eb145030
ZmWRKY109	B4FD07	GRMZM5G880069,GRMZM2G023347,Zm00001d013708,Zm00001d013709,Zm00001eb218870,Zm00001eb218880
ZmABI5	A0A1D6GLP9	GRMZM2G320754,Zm00001d013722,Zm00001eb218990
ZmABI18	A0A1D6GLQ0	GRMZM2G019956,Zm00001d013723,Zm00001eb219020
ZmDOF26	A0A1D6GLQ1	GRMZM2G061292,Zm00001d013724,Zm00001eb219030
ZmLBD27	C0P4U0	GRMZM2G362627,Zm00001d013732,Zm00001eb219100
ZmMYBR40	A0A1D6GM13	GRMZM2G088005,GRMZM2G087233,Zm00001d013777,Zm00001eb219460,Zm00001eb219470,Zm00001eb219480,Zm00001eb219490
ZmDOF12	A0A1D6GM25	GRMZM2G178767,Zm00001d013783,Zm00001eb219550,Zm00001eb219560
ZmMADS64	A0A060D145	GRMZM5G853066,Zm00001d013792,Zm00001eb219630
ZmMYB129	A0A1D6GMC0	GRMZM2G070523,Zm00001d013801,Zm00001eb219740
ZmMYBR99	A0A1D6GMG0	GRMZM2G024054,Zm00001d013827,Zm00001eb219980,Zm00001eb219990,Zm00001eb220000
ZmTHX19	C0HFU9	GRMZM2G414159,Zm00001d013849,Zm00001eb220250
ZmZIM7	A0A1D6GMR9	GRMZM2G063632,Zm00001d013855,Zm00001eb220310
ZmYAB9	A0A060D1X1	GRMZM2G074543,Zm00001d013895,Zm00001eb220660
ZmMYB102	A0A1D6GNN1	GRMZM2G392823,Zm00001d013931,Zm00001eb220890
ZmOrphan10	A0A1D6GNZ1	GRMZM2G139583,Zm00001d013967,Zm00001eb221190
ZmZHD9	A0A3L6FJ66	GRMZM2G353076,Zm00001d044662,Zm00001eb163680
ZmOrphan172	A0A1D6GPR9	GRMZM2G123550,Zm00001d014074,Zm00001eb222170
ZmOrphan245	B4FJV6	GRMZM2G130580,Zm00001d014110,Zm00001eb222450
ZmMYBR90	C0P3U2	GRMZM2G046438,Zm00001d014117,Zm00001eb222520
ZmE2F18	A0A1D6GQ64	GRMZM2G139024,AC206898.3_FG006,Zm00001d014132,Zm00001d014133,Zm00001eb222650
ZmOrphan5	A0A3L6EJT5	GRMZM2G418031,Zm00001d014165,Zm00001eb222950
ZmARF19	A0A1D6GTU9	AC207656.3_FG002,Zm00001d014507,Zm00001eb225570
ZmHB98	A0A060D8B1	GRMZM5G803812,Zm00001d014201,Zm00001eb223300
ZmTRAF42	K7V570	GRMZM2G350711,AC205834.3_FG003,Zm00001d053354,Zm00001eb203840
ZmPHD39	A0A1D6QRN4	GRMZM2G385338,GRMZM2G084296,Zm00001d053697,Zm00001eb206240
ZmBAF60_14	K7UC90	GRMZM2G324162,GRMZM2G023399,GRMZM6G910222,Zm00001d053979,Zm00001d053980,Zm00001eb208950,Zm00001eb208960
ZmPHD5	A0A1D6QU35	GRMZM2G391413,GRMZM2G057265,Zm00001d053989,Zm00001eb209080
ZmTAZ6	A0A3L6EW08	GRMZM2G470556,Zm00001d054003,Zm00001eb209230
ZmJMJ12	K7UT89	GRMZM2G054162,Zm00001d054070,Zm00001eb209780
ZmFHA11	A0A1D6GFF6	GRMZM2G701297,Zm00001d013060,Zm00001eb212750
ZmIWS2	B6T798	GRMZM2G108716,Zm00001d012993,Zm00001eb212040
ZmHAG21	A0A1D6GFQ2	GRMZM2G431445,Zm00001d013087,Zm00001eb213090
ZmIAA35	A0A1D6GG94	AC195340.3_FG004,Zm00001d013154,Zm00001eb213730,Zm00001eb213740
ZmBAF60_12	A0A3L6EH20	GRMZM2G171588,Zm00001d013204,Zm00001eb214210
ZmBAF60_7	A0A3L6EHA0	GRMZM2G077088,Zm00001d013221,Zm00001eb214330
ZmPHD25	A0A1D6GHI6	GRMZM2G087482,Zm00001d013278,Zm00001eb214970
ZmHAG22	A0A1D6GKR6	GRMZM2G176723,GRMZM2G176688,Zm00001d013596,Zm00001d013597,Zm00001eb217870,Zm00001eb217880
ZmTRAF16	C0P3Q2	GRMZM2G048281,Zm00001d013741,Zm00001eb219190
ZmFHA13	A0A1D6GLZ3	GRMZM2G081221,Zm00001d013765,Zm00001eb219360
ZmSNF2_18	A0A1D6GMG5	GRMZM2G146041,AC209332.3_FG011,Zm00001d013828,Zm00001eb220010
ZmBAF60_8	A0A1D6GN13	GRMZM2G078379,Zm00001d013863,Zm00001d013864,Zm00001eb220400
ZmZIM29	A0A3L6ELV1	GRMZM2G064775,Zm00001d014249,Zm00001eb223580
ZmZIM30	A0A1D6GR78	AC197764.4_FG003,Zm00001d014250,Zm00001eb223590
ZmZIM10	A0A3L6EMD6	GRMZM2G173596,Zm00001d014253,Zm00001eb223620
ZmOrphan110	A0A1D6GRK6	GRMZM2G341747,Zm00001d014286,Zm00001eb223920
ZmOrphan248	A0A1D6GRV0	GRMZM2G158252,Zm00001d014297,Zm00001eb224000,Zm00001eb224010
ZmMYB150	A0A1D6GSP4	GRMZM2G161512,Zm00001d014364,Zm00001eb224600
ZmARF18	A0A1D6GSS0	GRMZM2G035405,Zm00001d014377,Zm00001eb224680
ZmNAC113	A0A3L6EQE9	GRMZM2G063522,Zm00001d014405,Zm00001eb224800
ZmHB42	A0A3L6EQ07	GRMZM2G477415,Zm00001d014628,Zm00001eb226570
ZmHB43	A0A1D6GUM6	GRMZM2G307397,Zm00001d014630,Zm00001eb226590
ZmHB44	A0A1D6GUM5	GRMZM2G307400,Zm00001d014629,Zm00001eb226580
ZmZIM36	A0A060D777	GRMZM2G058479,Zm00001d014656,Zm00001eb226740
ZmARF35	A0A1D6GVF5	GRMZM2G317900,Zm00001d014690,Zm00001eb227100
ZmSBP25	B6TF72	GRMZM2G414805,Zm00001d014698,Zm00001eb227180
ZmOrphan31	A0A1D6GW91	GRMZM2G118884,Zm00001d014765,Zm00001eb227830
ZmC3H29	B6SW16	GRMZM2G089050,Zm00001d014705,Zm00001eb227240
ZmbZIP66	A0A1D6GVL6	GRMZM2G342424,Zm00001d014710,Zm00001eb227280
ZmARR5	A0A1D6GVS2	GRMZM2G133262,Zm00001d014723,Zm00001eb227390
ZmbZIP83	B4FT66	GRMZM2G000171,Zm00001d014795,Zm00001eb228170
ZmOrphan314	C0PGX1	GRMZM2G069970,Zm00001d014797,Zm00001eb228190
ZmbHLH127	A0A1D6GWL0	GRMZM2G128807,Zm00001d014814,Zm00001eb228320
ZmNAC127	A0A3L6ENQ8	GRMZM2G389557,Zm00001d014843,Zm00001eb228520
ZmZIM9	A0A1D6LG84	GRMZM2G338829,AC196795.4_FG009,Zm00001d035382,Zm00001d035383,Zm00001eb262840
ZmMYBR96	B6SW63	GRMZM2G145041,Zm00001d014863,Zm00001eb228670
ZmARID7	A0A1D6GXC6	GRMZM2G466292,GRMZM2G466270,Zm00001d014900,Zm00001eb229050
ZmTHX22	A0A1D6GXX8	GRMZM2G111760,Zm00001d014938,Zm00001eb229400
ZmJMJ10	A0A3L6E740	GRMZM2G044301,Zm00001d037803,Zm00001eb284570
ZmOrphan321	A0A1D6GY69	AC215811.3_FG003,Zm00001d014963
ZmMYB161	A0A1D6GYL1	GRMZM2G088189,Zm00001d014989,Zm00001eb229870
ZmbHLH129	B4FUY2	GRMZM5G856837,Zm00001d014995,Zm00001eb229950
ZmbZIP14	A0A1D6GZE6	GRMZM2G153144,Zm00001d015118,Zm00001eb231040
ZmbZIP60	F1DK38	GRMZM2G444748,GRMZM2G444743,Zm00001d015153,Zm00001eb231360
ZmNLP15	A0A1D6GZW1	GRMZM2G042278,Zm00001d015201,Zm00001eb231720
ZmGLK18	B4FMH9	GRMZM2G010920,Zm00001d015226,Zm00001eb232000
ZmSBP27	A0A1D6H095	GRMZM2G097275,Zm00001d015233,Zm00001eb232050
ZmHB28	A0A1D6H0U9	GRMZM2G033138,Zm00001d015265,Zm00001eb232240
ZmOrphan347	A0A1D6H0V3	GRMZM2G062885,Zm00001d015268,Zm00001eb232250
ZmOrphan25	A0A1D6H100	GRMZM5G829894,Zm00001d015279,Zm00001eb232360
ZmEREB138	A0A060D2G6	GRMZM2G079653,Zm00001d015639,Zm00001eb234870
ZmMADS44	A0A1D6H1J3	GRMZM2G130382,Zm00001d015381,Zm00001eb233110
ZmPLATZ8	A0A3L6EMI0	GRMZM2G017882,Zm00001d015394,Zm00001eb233230
ZmGLK53	A0A060D7H5	GRMZM2G052544,Zm00001d015407,Zm00001eb233310
ZmSBP12	B4F8H7	GRMZM2G126827,Zm00001d015410,Zm00001eb233320
ZmTHX37	A0A1D6H1P1	GRMZM2G334722,Zm00001d015412,Zm00001eb233350,Zm00001eb233360
ZmbZIP104	B4FC51	GRMZM2G098904,Zm00001d015421,Zm00001eb233420
ZmSBP10	B6TPH6	GRMZM2G111136,Zm00001d015451,Zm00001eb233670
ZmOrphan87	A0A3L6ET03	GRMZM2G148772,Zm00001d015468,Zm00001eb233790
ZmTUB8	C4J220	GRMZM2G472945,Zm00001d015485,Zm00001eb233920
ZmHB79	P56664	GRMZM2G370332,Zm00001d015549,Zm00001eb234270
ZmOrphan341	A0A1D6H2J0	GRMZM2G360455,Zm00001d015502,Zm00001d015504,Zm00001eb234050
ZmbZIP36	A0A1D6H348	GRMZM2G080111,Zm00001d015664,Zm00001eb235050
ZmWRKY48	A0A1D6H2L2	GRMZM2G120320,Zm00001d015515,Zm00001eb234120
ZmGLK24	F1DK02	GRMZM2G060485,Zm00001d015521,Zm00001eb234170
ZmPLATZ9	A0A060D909	GRMZM2G070295,Zm00001d015560,Zm00001eb234360
ZmHB27	A0A1D6H362	GRMZM2G426140,Zm00001d015671,Zm00001d015672,Zm00001eb235080,Zm00001eb235090
ZmMTERF15	A0A060D798	GRMZM2G119921,Zm00001d015585,Zm00001eb234500
ZmTHX44	A0A1D6QRT6	GRMZM2G134439,GRMZM2G134393,GRMZM2G134419,Zm00001d015603,Zm00001d015605,Zm00001eb234620
ZmMYB50	B4FMQ3	GRMZM2G145444,Zm00001d015614,Zm00001eb234690
ZmbZIP61	B6UEP1	GRMZM2G137046,Zm00001d015743,Zm00001eb235510
ZmEREB46	A0A3L6EMI4	GRMZM2G085678,Zm00001d015759,Zm00001eb235640
ZmGRAS17	A0A060D6F1	GRMZM2G143433,Zm00001d015815,Zm00001eb236120
ZmBAF60_5	A0A1D6M130	GRMZM2G046286,Zm00001d037851
ZmbZIP28	A0A1D6H493	GRMZM2G029979,Zm00001d015845,Zm00001d015846,Zm00001eb236380
ZmPLATZ10	A0A1D6H4F8	GRMZM2G323553,Zm00001d015868,Zm00001eb236560
ZmSBP31	B4F8H7	GRMZM2G156621
ZmCPP9	A0A3L6EG54	GRMZM2G388148,Zm00001d015990,Zm00001eb237340
ZmMYB157	A0A1D6H4Z3	GRMZM2G073836,AC204298.3_FG006,GRMZM2G073826,Zm00001d016000,Zm00001eb237460
ZmMYBR74	A0A1D6H4Y8	GRMZM2G073826,AC204298.3_FG006,GRMZM2G073836,Zm00001d016000,Zm00001eb237460
ZmWRKY2	C0HGB4	GRMZM2G048450,Zm00001d016052,Zm00001eb237820
ZmOrphan346	A0A3L6ES46	GRMZM2G172376,Zm00001d016063,Zm00001eb237920
ZmbHLH139	C0HGX9	GRMZM2G064638,Zm00001d016095,Zm00001eb238140
ZmOrphan174	B6TEB8	GRMZM2G442404,Zm00001d016106,Zm00001eb238250
ZmZIM8	A0A1D6EEQ0	GRMZM2G171830,Zm00001d004277,Zm00001eb087540
ZmNAC19	A0A1D6H5I5	GRMZM2G155816,Zm00001d016119,Zm00001eb238270
ZmbZIP89	A0A1D6H5N5	GRMZM2G158313,Zm00001d016154,Zm00001eb238570
ZmGLK39	A0A1D6H648	GRMZM2G477238,Zm00001d016175,Zm00001eb238710
ZmBZR8	A0A1D6H6C7	GRMZM2G369018,Zm00001d016231,Zm00001eb239100
ZmHSF18	B4FXG7	GRMZM2G105348,Zm00001d016255,Zm00001eb239380
ZmbHLH119	A0A1D6H6F7	GRMZM5G863198,Zm00001d016257,Zm00001eb239400,Zm00001eb239410
ZmEREB144	A0A060CVD8	GRMZM2G005301,Zm00001d016260,Zm00001eb239430
ZmEREB191	A0A060D6D0	GRMZM2G047918,Zm00001d016262,Zm00001eb239450
ZmHB2	B4FX36	GRMZM2G161435,Zm00001d016298,Zm00001eb239680
ZmOrphan210	A0A3L6END6	GRMZM2G119623,Zm00001d016332,Zm00001eb239920
ZmOrphan221	Q6JN49	GRMZM2G089010,Zm00001d004372,Zm00001eb088180
ZmbHLH72	A0A1D6H6X0	GRMZM2G170559,GRMZM2G472638,GRMZM2G701900,Zm00001d016354,Zm00001eb240050
ZmGATA15	A0A060CYH3	GRMZM2G031983,Zm00001d016361,Zm00001eb240100
ZmOrphan147	A0A1D6H6Z9	GRMZM2G373887,GRMZM2G073630,Zm00001d016370,Zm00001d016371,Zm00001eb240140
ZmFHA15	C0P7J2	GRMZM2G113156,Zm00001d037971,Zm00001eb286040
ZmARID6	A0A060D6J4	GRMZM2G024976,Zm00001d016456,Zm00001eb240740
ZmWRKY78	A0A1D6H7X4	GRMZM2G073272,Zm00001d016457,Zm00001eb240750
ZmOrphan2	C0PEY1	GRMZM2G102560,Zm00001d016474,Zm00001eb240940
ZmEREB178	A0A1D6H9C3	GRMZM2G047999,Zm00001d016623,Zm00001eb242140
ZmHSF29	A0A1D6H8P4	GRMZM2G179802
ZmEREB129	A0A1D6H9B6	GRMZM2G016434,Zm00001d016616,Zm00001eb242090
ZmMADS65	A0A1D6H9I5	AC212823.4_FG003,Zm00001d016650
ZmMYBR28	A0A1D6HA98	GRMZM2G119133,Zm00001d016784,Zm00001eb243450
ZmHSF6	B6SWQ2	GRMZM2G059851,Zm00001d016674,Zm00001eb242480
ZmE2F4	A0A1D6HA41	AC233850.1_FG005,Zm00001d016737,Zm00001eb243000
ZmbZIP103	B4FMP5	GRMZM2G092609,Zm00001d016732,Zm00001eb243050
ZmTHX42	A0A1D6HA58	GRMZM2G037823,Zm00001d016755,Zm00001eb243260
ZmFARL7	C0HFG5	GRMZM2G043250,GRMZM2G043193,Zm00001d016771,Zm00001d016772,Zm00001eb243410,Zm00001eb243420
ZmMADS66	A0A060D0N9	GRMZM5G839969,Zm00001d016791,Zm00001eb243490
ZmC2H133	B4FEJ7	GRMZM5G885700,Zm00001d016793,Zm00001eb243510
ZmNAC133	B6TUH8	GRMZM2G094067,Zm00001d016814,Zm00001eb243730
ZmC3H25	A0A1D6HAP5	GRMZM5G849788,GRMZM2G128228,Zm00001d016836,Zm00001eb243910
ZmARF36	A0A3L6ENT2	GRMZM2G702026,Zm00001d016838,Zm00001eb243930
ZmEREB157	A0A1D6HAS3	GRMZM2G087040,Zm00001d016848,Zm00001eb244060
ZmALF2	B6UD84	GRMZM2G063864,Zm00001d016861,Zm00001eb244180
ZmbHLH152	A0A1D6HAY7	GRMZM5G839518,Zm00001d016873,Zm00001eb244380
ZmTHX24	C4IYL0	GRMZM2G380094,Zm00001d016876,Zm00001eb244400
ZmOrphan214	C0P7M7	GRMZM2G052699,Zm00001d016894,Zm00001eb244550
ZmOrphan234	A0A1D6HB21	GRMZM2G105400,Zm00001d016898,Zm00001eb244600
ZmJMJ16	A0A1D6GT37	GRMZM2G180086,Zm00001d014422,Zm00001eb224940
ZmE2F8	A0A1D6HB35	GRMZM2G404769,GRMZM2G404767,Zm00001d016906,Zm00001d016907,Zm00001eb244670
ZmC2H3	A0A1D6HB46	GRMZM2G023988,Zm00001d016911,Zm00001eb244720
ZmMYBR94	A0A1D6HB65	GRMZM2G328814,Zm00001d016914,Zm00001eb244750
ZmEIL8	A0A1D6HB99	GRMZM2G040481,Zm00001d016924,Zm00001eb244830
ZmNAC30	A0A1D6HBE3	GRMZM2G146380,Zm00001d016950,Zm00001eb245030
ZmMYB126	A0A1D6HBE4	GRMZM2G001223,Zm00001d016952,Zm00001eb245040
ZmMADS19	Q9FVN1	GRMZM2G316366,GRMZM2G492156,Zm00001d016957,Zm00001eb245070
ZmOrphan261	C0P4L2	GRMZM2G044359,Zm00001d017079,Zm00001eb246000
ZmNAC13	A0A1D6HC24	GRMZM2G038073,Zm00001d017084,Zm00001eb246010
ZmABI35	A0A1D6HCB9	GRMZM5G834874,Zm00001d017112,Zm00001eb246280
ZmSNF2_23	A0A1D6GYF7	GRMZM2G163849,Zm00001d014977,Zm00001eb229760
ZmGRAS39	A0A1D6HCH8	GRMZM2G408012,Zm00001d017129,Zm00001eb246430
ZmMTERF17	B4FY60	GRMZM2G024550,Zm00001d017130,Zm00001eb246440
ZmOrphan117	A0A1D6HCL1	GRMZM2G095299,Zm00001d017147,Zm00001eb246600
ZmFARL8	A0A1D6HCQ9	GRMZM2G117108,Zm00001d017164
ZmFARL9	A0A1D6HCR2	GRMZM2G106653,Zm00001d017165
ZmCOL3	A0A1D6HCU0	GRMZM2G021777,Zm00001d017176
ZmEREB206	A0A3L6EGP8	GRMZM2G366434,Zm00001d017207,Zm00001eb247080
ZmOrphan257	A0A1D6HD87	GRMZM2G148453,Zm00001d017241,Zm00001eb247330
ZmMYB86	A0A1D6HD91	GRMZM2G027697,Zm00001d017243,Zm00001eb247370
ZmMYB41	A0A3L6ES78	GRMZM2G095904,Zm00001d017268,Zm00001eb247570
ZmOrphan166	B6TSM4	GRMZM2G098474,Zm00001d017307,Zm00001eb247920
ZmTCP16	A0A060D1M6	GRMZM2G178603,Zm00001d017350,Zm00001eb248270
ZmPHD29	A0A1D6GXB4	GRMZM2G466270,GRMZM2G466292,Zm00001d014900,Zm00001eb229050
ZmEREB76	A0A1D6HEC7	GRMZM2G139765,Zm00001d017366,Zm00001eb248380,Zm00001eb248390
ZmHMG8	P27347	GRMZM5G834758,Zm00001d014858,Zm00001eb228620
ZmOrphan312	A0A1D6HGI0	GRMZM2G169000,Zm00001d017670,Zm00001eb251160
ZmPHD7	A0A1D6GYZ0	GRMZM2G305124,Zm00001d015064,Zm00001eb230520
ZmBAF60_21	A0A3L6EH80	GRMZM2G524937,Zm00001d015127,Zm00001eb231120,Zm00001eb231130
ZmTAZ4	A0A1D6H019	GRMZM2G139977,Zm00001d015209,Zm00001eb231830
ZmKELP2	A0A1D6HAE4	GRMZM2G090213,Zm00001d016803,Zm00001eb243600
ZmOrphan238	C0PF17	GRMZM2G151223,Zm00001d017977,Zm00001eb253970
ZmHAG24	A0A1D6H2K8	GRMZM2G479325,Zm00001d015508,Zm00001eb234070
ZmSNF2_33	A0A1D6H2U8	GRMZM2G431291,Zm00001d015594,Zm00001d015595,Zm00001d015596,Zm00001d015597,Zm00001eb234580,Zm00001eb234590
ZmBSD5	A0A1D6H463	GRMZM2G451806,Zm00001d015822,Zm00001d015823,Zm00001eb236230
ZmHMG9	B6TNK8	GRMZM2G060253,Zm00001d016082,Zm00001eb238060
ZmDDT3	A0A1D6HAL9	GRMZM2G337749,GRMZM2G165521,Zm00001d016827,Zm00001d016828,Zm00001eb243850
ZmTAZ3	A0A1D6HC91	GRMZM2G121115,Zm00001d017101,Zm00001eb246190
ZmLIM9	C4JB66	GRMZM2G170034,Zm00001d017382,Zm00001eb248550
ZmMYB26	B4FNQ6	GRMZM2G170049,Zm00001d017383,Zm00001eb248560
ZmMYB89	C0PCI6	GRMZM2G040924,Zm00001d017385,Zm00001eb248590
ZmHAG29	C0HHX3	GRMZM2G062657,Zm00001d038054,Zm00001eb286800
ZmYAB8	B4FSG0	GRMZM2G529859,Zm00001d017391,Zm00001eb248640
ZmNAC10	A0A1D6HEM9	GRMZM2G315140,Zm00001d017396,Zm00001eb248680
ZmGATA3	A0A060D1W5	GRMZM2G140669,Zm00001d017409,Zm00001eb248780
ZmOrphan134	A0A060D895	GRMZM2G110541,Zm00001d017412,Zm00001eb248800
ZmTHX20	B7ZZY0	GRMZM2G169580,Zm00001d017420,Zm00001eb248900
ZmMYBR73	A0A1D6EH03	GRMZM2G147152,Zm00001d004681,Zm00001eb090750
ZmHB41	A0A1D6HER1	GRMZM2G117164,Zm00001d017422,Zm00001eb248930
ZmEREB195	A0A1D6HEZ4	GRMZM2G466044,Zm00001d017462,Zm00001eb249290
ZmEREB107	C4IZQ9	GRMZM2G057386,Zm00001d017466,Zm00001eb249320
ZmEREB30	A0A060D1W7	GRMZM5G842961,Zm00001d017477,Zm00001eb249440
ZmEREB66	A0A1D6HF21	GRMZM2G041839,Zm00001d017478,Zm00001eb249450
ZmEREB104	A0A1D6HF23	GRMZM5G816314,Zm00001d017480,Zm00001eb249470
ZmMYBR11	A0A1D6HF98	GRMZM2G071468,Zm00001d017507,Zm00001eb249750
ZmGRAS10	A0A1D6HFA6	GRMZM2G110579,Zm00001d017513,Zm00001eb249840
ZmSNF2_21	A8I429	GRMZM2G154946,Zm00001d038113,Zm00001eb287330
ZmGLK20	A0A1D6HFP0	GRMZM2G106185,Zm00001d017563,Zm00001eb250280
ZmDOF22	A0A1D6HFT9	GRMZM2G171852,Zm00001d017575,Zm00001eb250390
ZmTRAF28	K7UJV2	GRMZM2G100946,Zm00001d038134,Zm00001eb287530
ZmEREB10	A0A1D6HFV8	GRMZM2G434203,Zm00001d017591,Zm00001eb250530,Zm00001eb250540
ZmEREB16	A0A1D6HFV9	GRMZM2G137341,Zm00001d017592,Zm00001eb250560
ZmC3H34	B4FBS8	GRMZM2G037200,Zm00001d017595,Zm00001eb250580
ZmGRF13	A0A1D6HFX6	GRMZM2G045977,Zm00001d017602,Zm00001eb250620
ZmOFP23	B4FVC0	GRMZM2G041761,Zm00001d017606,Zm00001eb250650
ZmMYBR100	A0A1D6HG01	GRMZM5G833032,Zm00001d017609
ZmNAC100	A0A060D2T5	AC211478.3_FG004,Zm00001d041886,Zm00001eb139220
ZmMADS12	Q41826	GRMZM2G160565,Zm00001d017614,Zm00001eb250710
ZmABI16	C4JC54	GRMZM2G024948,Zm00001d017618,Zm00001eb250760
ZmMYBR52	C0HJ55	GRMZM2G029850,Zm00001d017642,Zm00001eb250940
ZmOrphan335	A0A060D1L3	GRMZM2G057907,Zm00001d017643,Zm00001eb250950
ZmbHLH53	A0A1D6HGI9	GRMZM2G111146,Zm00001d017677,Zm00001eb251200
ZmOrphan108	A0A1D6HLS0	GRMZM2G134552,Zm00001d018235,Zm00001eb256500
ZmPLATZ11	C4JA06	GRMZM2G004548,Zm00001d017682,Zm00001eb251230,Zm00001eb251220
